Fecha,AGENTE,CodFronteraDDV,ValorLBC
2024-06-03,SXMC,Frt32176,1554.0
2024-06-03,XEMC,Frt50627,5209.04
2024-06-03,SINC,Frt50873,0.0
2024-06-03,AXLC,Frt36922,6145.5
2024-06-03,XEMC,Frt53161,0.0
2024-06-03,XEMC,Frt53155,3627.12
2024-06-03,SXMC,Frt32361,1760.0
2024-06-03,SXMC,Frt41704,1516.0
2024-06-03,XEMC,Frt45065,18816.96
2024-06-03,SXMC,Frt53595,133574.0
2024-06-03,SXMC,Frt34863,2295.0
2024-06-03,SXMC,Frt50685,0.0
2024-06-03,SXMC,Frt36036,44508.0
2024-06-03,XEMC,Frt45179,4551.34
2024-06-03,XEMC,Frt36640,8778.93
2024-06-03,SXMC,Frt32139,1540.0
2024-06-03,SXMC,Frt32142,780.0
2024-06-03,SXMC,Frt32317,1322.0
2024-06-03,SXMC,Frt32178,1524.0
2024-06-03,SXMC,Frt32278,0.0
2024-06-03,SXMC,Frt32183,1680.0
2024-06-03,SXMC,Frt32132,1460.0
2024-06-03,SXMC,Frt53807,4213.0
2024-06-03,SXMC,Frt52631,0.0
2024-06-03,SXMC,Frt32316,1186.0
2024-06-03,XEMC,Frt33220,0.0
2024-06-03,SINC,Frt29411,655620.5
2024-06-03,XEMC,Frt50955,0.0
2024-06-03,XEMC,Frt50663,0.0
2024-06-03,XEMC,Frt36503,1905.26
2024-06-03,SXMC,Frt34241,1075.0
2024-06-03,SXMC,Frt37763,1617.0
2024-06-03,SXMC,Frt31452,2117.0
2024-06-03,PAXC,Frt52994,1080.0
2024-06-03,SXMC,Frt50183,22890.0
2024-06-03,SXMC,Frt37757,1340.0
2024-06-03,SXMC,Frt31379,3727.0
2024-06-03,XEMC,Frt55696,11.52
2024-06-03,SXMC,Frt32035,614.0
2024-06-03,SXMC,Frt32389,1107.0
2024-06-03,SXMC,Frt32482,1080.0
2024-06-03,SXMC,Frt32480,1187.0
2024-06-03,SXMC,Frt52623,937.0
2024-06-03,SXMC,Frt52381,3363.0
2024-06-03,SXMC,Frt32481,977.0
2024-06-03,SXMC,Frt32036,937.0
2024-06-03,SXMC,Frt32654,1230.0
2024-06-03,SXMC,Frt41709,844.0
2024-06-03,SXMC,Frt37965,0.0
2024-06-03,XEMC,Frt56839,1127.91
2024-06-03,SXMC,Frt57381,14209.0
2024-06-03,PAXC,Frt53001,0.0
2024-06-03,PAXC,Frt53727,68.0
2024-06-03,XEMC,Frt56840,0.0
2024-06-03,PAXC,Frt53729,0.0
2024-06-03,PAXC,Frt52999,1128.0
2024-06-03,AXLC,Frt51100,0.0
2024-06-03,SXMC,Frt39088,1909.0
2024-06-03,SINC,Frt50876,0.0
2024-06-03,SINC,Frt47536,0.0
2024-06-03,SXMC,Frt32039,816.0
2024-06-03,XEMC,Frt39838,460988.28
2024-06-03,SXMC,Frt32084,911.0
2024-06-03,SXMC,Frt37988,4763.0
2024-06-03,SXMC,Frt45213,4832.0
2024-06-03,SXMC,Frt32379,3488.0
2024-06-03,SXMC,Frt39083,1800.0
2024-06-03,XEMC,Frt45175,1308.66
2024-06-03,XEMC,Frt45170,1365.78
2024-06-03,XEMC,Frt45101,2276.13
2024-06-03,SXMC,Frt39085,2122.0
2024-06-03,SXMC,Frt39082,4646.0
2024-06-03,SXMC,Frt39084,2517.0
2024-06-03,SXMC,Frt36766,1313.0
2024-06-03,SXMC,Frt32852,1429.0
2024-06-03,SXMC,Frt32694,1419.0
2024-06-03,SXMC,Frt52506,864.0
2024-06-03,SXMC,Frt32772,845.0
2024-06-03,SXMC,Frt32318,1228.0
2024-06-03,SXMC,Frt36038,2650.0
2024-06-03,XEMC,Frt47538,0.0
2024-06-03,SXMC,Frt32768,4048.0
2024-06-03,SXMC,Frt39089,2839.0
2024-06-03,XEMC,Frt45174,1346.4
2024-06-03,SXMC,Frt39087,2064.0
2024-06-03,SINC,Frt52294,1205.53
2024-06-03,SXMC,Frt39086,2795.0
2024-06-03,XEMC,Frt33576,763.67
2024-06-03,SXMC,Frt51757,0.0
2024-06-03,PAXC,Frt53726,178.0
2024-06-03,XEMC,Frt45191,0.0
2024-06-03,XEMC,Frt45188,0.0
2024-06-03,XEMC,Frt33574,3667.51
2024-06-03,SXMC,Frt39090,2709.0
2024-06-03,XEMC,Frt45524,1968.6
2024-06-03,PAXC,Frt53725,64.0
2024-06-03,SXMC,Frt52382,0.0
2024-06-03,SXMC,Frt32602,2799.0
2024-06-03,SXMC,Frt37762,1881.0
2024-06-03,XEMC,Frt33571,323.23
2024-06-03,AXLC,Frt33572,345.78
2024-06-03,AXLC,Frt53530,115.26
2024-06-03,XEMC,Frt33570,1316.41
2024-06-03,XEMC,Frt33578,218.07
2024-06-03,AXLC,Frt51151,0.0
2024-06-03,SXMC,Frt56430,4082.0
2024-06-03,XEMC,Frt54101,3074.99
2024-06-03,SXMC,Frt32657,47002.0
2024-06-03,AXLC,Frt53529,982.26
2024-06-03,SXMC,Frt37760,596.0
2024-06-03,SINC,Frt37718,0.0
2024-06-03,SINC,Frt36469,3706.04
2024-06-03,SINC,Frt50768,10168.09
2024-06-03,AXLC,Frt50885,0.0
2024-06-03,XEMC,Frt50664,0.0
2024-06-03,XEMC,Frt50636,252.96
2024-06-03,XEMC,Frt36307,2593.65
2024-06-03,SXMC,Frt53820,7671.0
2024-06-03,SINC,Frt50820,229205.6
2024-06-03,XEMC,Frt45525,0.0
2024-06-03,XEMC,Frt56881,1200.54
2024-06-03,SINC,Frt49079,0.0
2024-06-03,SXMC,Frt33262,13855.0
2024-06-03,SINC,Frt51052,0.0
2024-06-03,SINC,Frt53750,8080.18
2024-06-03,XEMC,Frt50606,409.32
2024-06-03,SINC,Frt53359,0.0
2024-06-03,XEMC,Frt47541,816.0
2024-06-03,XEMC,Frt52087,0.0
2024-06-03,XEMC,Frt56894,1358.53
2024-06-03,SXMC,Frt52383,634.0
2024-06-03,SXMC,Frt36764,902.0
2024-06-03,XEMC,Frt50607,0.0
2024-06-03,XEMC,Frt50632,561.0
2024-06-03,XEMC,Frt45062,6146.52
2024-06-03,XEMC,Frt47545,1245.42
2024-06-03,SXMC,Frt45222,3269.0
2024-06-03,XEMC,Frt50604,789.37
2024-06-03,XEMC,Frt46186,812.94
2024-06-03,SXMC,Frt36761,946.0
2024-06-03,SXMC,Frt36760,689.0
2024-06-03,XEMC,Frt36616,5494.33
2024-06-03,SXMC,Frt51087,10339.0
2024-06-03,XEMC,Frt36303,3265.32
2024-06-03,XEMC,Frt54666,0.0
2024-06-03,AXLC,Frt53489,0.0
2024-06-03,SXMC,Frt44499,32085.0
2024-06-03,AXLC,Frt37381,0.0
2024-06-03,AXLC,Frt37340,0.0
2024-06-03,AXLC,Frt37249,873.12
2024-06-03,SXMC,Frt38806,1894.0
2024-06-03,SXMC,Frt41708,2153.0
2024-06-03,XEMC,Frt56822,1194.57
2024-06-03,XEMC,Frt54671,572.22
2024-06-03,XEMC,Frt54701,437.58
2024-06-03,SXMC,Frt38807,1635.0
2024-06-03,SXMC,Frt41728,1040.0
2024-06-03,SXMC,Frt38808,833.0
2024-06-03,XEMC,Frt54279,314.56
2024-06-03,SINC,Frt51047,19414.99
2024-06-03,SINC,Frt54189,662.31
2024-06-03,SXMC,Frt53114,837.0
2024-06-03,SXMC,Frt46038,1774.0
2024-06-03,SXMC,Frt46037,3059.0
2024-06-03,XEMC,Frt41476,0.0
2024-06-03,SINC,Frt53033,595.48
2024-06-03,SXMC,Frt46298,21202.0
2024-06-03,XEMC,Frt41618,1668.72
2024-06-03,SXMC,Frt46296,0.0
2024-06-03,XEMC,Frt54723,0.0
2024-06-03,XEMC,Frt50631,0.0
2024-06-03,XEMC,Frt50634,319.77
2024-06-03,XEMC,Frt50608,84.66
2024-06-03,XEMC,Frt50630,0.0
2024-06-03,AXLC,Frt53484,939.42
2024-06-03,XEMC,Frt47540,1026.83
2024-06-03,XEMC,Frt51168,0.0
2024-06-03,XEMC,Frt50603,571.2
2024-06-03,XEMC,Frt51169,0.0
2024-06-03,XEMC,Frt42025,3273.07
2024-06-03,XEMC,Frt42024,0.0
2024-06-03,XEMC,Frt54721,446.76
2024-06-03,XEMC,Frt54708,0.0
2024-06-03,XEMC,Frt54684,0.0
2024-06-03,SINC,Frt45545,41566.44
2024-06-03,XEMC,Frt54102,0.0
2024-06-03,XEMC,Frt54731,0.0
2024-06-03,XEMC,Frt54676,0.0
2024-06-03,XEMC,Frt54674,0.0
2024-06-03,XEMC,Frt54715,0.0
2024-06-03,XEMC,Frt54672,528.36
2024-06-03,XEMC,Frt54678,585.48
2024-06-03,XEMC,Frt54686,0.0
2024-06-03,XEMC,Frt54734,0.0
2024-06-03,SINC,Frt52293,1298.64
2024-06-03,XEMC,Frt54739,393.84
2024-06-03,XEMC,Frt54698,569.47
2024-06-03,XEMC,Frt54712,0.0
2024-06-03,XEMC,Frt56886,0.0
2024-06-03,SXMC,Frt44324,42156.0
2024-06-03,XEMC,Frt54707,0.0
2024-06-03,XEMC,Frt54738,423.81
2024-06-03,SXMC,Frt46036,2136.0
2024-06-03,XEMC,Frt54719,0.0
2024-06-03,XEMC,Frt54737,0.0
2024-06-03,XEMC,Frt54717,0.0
2024-06-03,XEMC,Frt54726,0.0
2024-06-03,XEMC,Frt55688,1347.82
2024-06-03,XEMC,Frt54690,0.0
2024-06-03,XEMC,Frt54687,0.0
2024-06-03,AXLC,Frt53476,758.88
2024-06-03,XEMC,Frt54716,0.0
2024-06-03,XEMC,Frt54688,0.0
2024-06-03,XEMC,Frt54736,0.0
2024-06-03,XEMC,Frt54728,0.0
2024-06-03,XEMC,Frt55625,1047.54
2024-06-03,AXLC,Frt55695,773.16
2024-06-03,XEMC,Frt54103,0.0
2024-06-03,XEMC,Frt54699,0.0
2024-06-03,XEMC,Frt55715,9.69
2024-06-03,XEMC,Frt54683,0.0
2024-06-03,XEMC,Frt54104,385.05
2024-06-03,XEMC,Frt54696,0.0
2024-06-03,XEMC,Frt54709,0.0
2024-06-03,XEMC,Frt54693,0.0
2024-06-03,XEMC,Frt55643,798.15
2024-06-03,XEMC,Frt54680,0.0
2024-06-03,SXMC,Frt52045,5349.0
2024-06-03,SXMC,Frt46523,1008.0
2024-06-03,XEMC,Frt54106,0.0
2024-06-03,XEMC,Frt54697,385.76
2024-06-03,XEMC,Frt54677,0.0
2024-06-03,XEMC,Frt54694,0.0
2024-06-03,XEMC,Frt54724,575.28
2024-06-03,XEMC,Frt54732,0.0
2024-06-03,XEMC,Frt54729,0.0
2024-06-03,XEMC,Frt54722,0.0
2024-06-03,XEMC,Frt54670,492.66
2024-06-03,XEMC,Frt54735,0.0
2024-06-03,XEMC,Frt54713,0.0
2024-06-03,XEMC,Frt54668,0.0
2024-06-03,SXMC,Frt47626,3408.0
2024-06-03,AXLC,Frt53493,689.52
2024-06-03,XEMC,Frt54702,0.0
2024-06-03,XEMC,Frt54733,0.0
2024-06-03,XEMC,Frt54705,0.0
2024-06-03,XEMC,Frt56882,1158.31
2024-06-03,XEMC,Frt54710,0.0
2024-06-03,SXMC,Frt49925,9094.0
2024-06-03,XEMC,Frt54669,0.0
2024-06-03,XEMC,Frt54675,0.0
2024-06-03,XEMC,Frt54714,0.0
2024-06-03,SINC,Frt52671,27044.9
2024-06-03,XEMC,Frt51035,0.0
2024-06-03,XEMC,Frt54725,449.82
2024-06-03,XEMC,Frt54695,0.0
2024-06-03,XEMC,Frt54667,676.26
2024-06-03,XEMC,Frt54685,0.0
2024-06-03,XEMC,Frt54681,0.0
2024-06-03,XEMC,Frt54730,0.0
2024-06-03,XEMC,Frt54727,0.0
2024-06-03,SXMC,Frt53586,9701.0
2024-06-03,XEMC,Frt57206,0.0
2024-06-03,XEMC,Frt55612,1031.22
2024-06-03,XEMC,Frt55620,1098.54
2024-06-03,XEMC,Frt55621,1440.24
2024-06-03,XEMC,Frt56901,0.0
2024-06-03,AXLC,Frt55937,198.9
2024-06-03,AXLC,Frt55936,0.0
2024-06-03,AXLC,Frt55935,157.08
2024-06-03,XEMC,Frt55955,0.0
2024-06-03,XEMC,Frt55956,264.58
2024-06-03,XEMC,Frt55931,0.0
2024-06-03,XEMC,Frt55933,503.16
2024-06-03,XEMC,Frt55932,954.72
2024-06-03,XEMC,Frt55929,0.0
2024-06-03,XEMC,Frt55951,1486.14
2024-06-03,XEMC,Frt55944,84.76
2024-06-03,XEMC,Frt55946,156.06
2024-06-03,XEMC,Frt55947,41.1
2024-06-03,XEMC,Frt55953,50.38
2024-06-03,XEMC,Frt55950,255.0
2024-06-03,XEMC,Frt55934,0.0
2024-06-03,XEMC,Frt55954,0.0
2024-06-03,XEMC,Frt55960,162.18
2024-06-03,XEMC,Frt55948,0.0
2024-06-03,XEMC,Frt55945,161.36
2024-06-03,XEMC,Frt55949,788.27
2024-06-03,XEMC,Frt55930,467.16
2024-06-03,XEMC,Frt55952,0.0
2024-06-03,XEMC,Frt55943,1819.78
2024-06-03,AXLC,Frt56599,0.0
2024-06-03,AXLC,Frt56600,266.22
2024-06-03,AXLC,Frt56601,0.0
2024-06-04,SXMC,Frt34219,1640.0
2024-06-04,XEMC,Frt55670,86.49
2024-06-04,XEMC,Frt55700,46.51
2024-06-04,XEMC,Frt55666,99.45
2024-06-04,XEMC,Frt55672,79.45
2024-06-04,XEMC,Frt55655,259.69
2024-06-04,XEMC,Frt55687,1123.02
2024-06-04,XEMC,Frt55645,308.65
2024-06-04,XEMC,Frt55664,143.41
2024-06-04,XEMC,Frt55671,82.31
2024-06-04,XEMC,Frt55656,74.76
2024-06-04,XEMC,Frt55701,14.48
2024-06-04,XEMC,Frt55659,143.2
2024-06-04,XEMC,Frt55660,140.96
2024-06-04,XEMC,Frt55679,54.26
2024-06-04,XEMC,Frt55677,65.79
2024-06-04,XEMC,Frt55663,31.51
2024-06-04,XEMC,Frt55648,199.81
2024-06-04,XEMC,Frt55650,230.82
2024-06-04,XEMC,Frt55651,221.95
2024-06-04,XEMC,Frt55649,216.34
2024-06-04,XEMC,Frt55669,90.88
2024-06-04,XEMC,Frt55665,0.0
2024-06-04,XEMC,Frt55646,260.2
2024-06-04,XEMC,Frt55693,0.0
2024-06-04,XEMC,Frt55682,40.49
2024-06-04,XEMC,Frt55673,72.52
2024-06-04,XEMC,Frt55667,43.4
2024-06-04,XEMC,Frt55657,158.3
2024-06-04,XEMC,Frt55668,88.94
2024-06-04,XEMC,Frt55675,67.42
2024-06-04,XEMC,Frt55674,63.85
2024-06-04,XEMC,Frt55652,236.64
2024-06-04,XEMC,Frt55647,237.25
2024-06-04,XEMC,Frt55658,0.0
2024-06-04,XEMC,Frt55686,370.87
2024-06-04,XEMC,Frt55662,0.0
2024-06-04,XEMC,Frt55654,162.38
2024-06-04,XEMC,Frt55681,44.57
2024-06-04,XEMC,Frt55644,2326.3
2024-06-04,SXMC,Frt33302,31859.0
2024-06-04,AXLC,Frt38741,32187.12
2024-06-04,SXMC,Frt31803,10531.0
2024-06-04,SXMC,Frt31806,8779.0
2024-06-04,SXMC,Frt45208,5641.0
2024-06-04,SXMC,Frt31276,4423.0
2024-06-04,XEMC,Frt45194,1687.08
2024-06-04,XEMC,Frt45194,1545.19
2024-06-04,XEMC,Frt45194,1571.82
2024-06-04,XEMC,Frt45194,1578.96
2024-06-04,SXMC,Frt44325,16821.0
2024-06-04,SXMC,Frt36400,11161.0
2024-06-04,SXMC,Frt31618,2138.0
2024-06-04,SXMC,Frt52629,1250.0
2024-06-04,SXMC,Frt52630,2140.0
2024-06-04,SXMC,Frt31619,2699.0
2024-06-04,SXMC,Frt31805,1802.0
2024-06-04,SXMC,Frt32087,1089.0
2024-06-04,SXMC,Frt32884,1640.0
2024-06-04,SXMC,Frt52641,3400.0
2024-06-04,SXMC,Frt32034,2447.0
2024-06-04,XEMC,Frt45509,2310.6
2024-06-04,SXMC,Frt38326,2581.0
2024-06-04,SXMC,Frt53783,0.0
2024-06-04,SXMC,Frt33368,32905.0
2024-06-04,SXMC,Frt31594,4131.0
2024-06-04,SXMC,Frt38323,2170.0
2024-06-04,SXMC,Frt52484,14467.0
2024-06-04,SXMC,Frt31804,3253.0
2024-06-04,XEMC,Frt45081,0.0
2024-06-04,XEMC,Frt45189,3604.17
2024-06-04,SXMC,Frt31270,4680.0
2024-06-04,SXMC,Frt45209,5930.0
2024-06-04,SXMC,Frt35146,6789.0
2024-06-04,SINC,Frt42036,7858.16
2024-06-04,AXLC,Frt50891,11273.04
2024-06-04,AXLC,Frt52480,9580.86
2024-06-04,SXMC,Frt31252,8003.0
2024-06-04,XEMC,Frt45193,1497.46
2024-06-04,SXMC,Frt32090,1369.0
2024-06-04,XEMC,Frt45086,3186.48
2024-06-04,SXMC,Frt32346,1004.0
2024-06-04,SXMC,Frt32037,1331.0
2024-06-04,XEMC,Frt45064,0.0
2024-06-04,SINC,Frt51123,3443.02
2024-06-04,SXMC,Frt31288,4649.0
2024-06-04,SXMC,Frt45210,3497.0
2024-06-04,AXLC,Frt46170,5780.34
2024-06-04,SXMC,Frt32026,1188.0
2024-06-04,SXMC,Frt32088,1706.0
2024-06-04,SXMC,Frt32134,1430.0
2024-06-04,SXMC,Frt32600,1827.0
2024-06-04,SXMC,Frt47625,8238.0
2024-06-04,SXMC,Frt31597,5417.0
2024-06-04,SINC,Frt51122,7801.21
2024-06-04,XEMC,Frt36500,4559.7
2024-06-04,SXMC,Frt50133,13245.0
2024-06-04,SXMC,Frt32032,892.0
2024-06-04,SXMC,Frt52384,2703.0
2024-06-04,SXMC,Frt31617,3229.0
2024-06-04,SXMC,Frt31615,5814.0
2024-06-04,SXMC,Frt32027,843.0
2024-06-04,SXMC,Frt52633,969.0
2024-06-04,SINC,Frt39791,78978.85
2024-06-04,SXMC,Frt36765,1460.0
2024-06-04,SXMC,Frt35787,14624.0
2024-06-04,SXMC,Frt50731,20235.0
2024-06-04,XEMC,Frt45097,0.0
2024-06-04,SXMC,Frt32321,927.0
2024-06-04,SINC,Frt38052,1534.89
2024-06-04,XEMC,Frt36623,6384.69
2024-06-04,SINC,Frt32883,2723.34
2024-06-04,SINC,Frt38049,1451.53
2024-06-04,SINC,Frt37125,1733.27
2024-06-04,SXMC,Frt32181,1048.0
2024-06-04,XEMC,Frt45085,3388.44
2024-06-04,SXMC,Frt32274,3606.0
2024-06-04,SXMC,Frt46389,8040.0
2024-06-04,SXMC,Frt31307,4384.0
2024-06-04,SXMC,Frt37959,2336.0
2024-06-04,SXMC,Frt52628,1520.0
2024-06-04,XEMC,Frt36605,5067.66
2024-06-04,SXMC,Frt51740,0.0
2024-06-04,XEMC,Frt36498,9533.43
2024-06-04,SXMC,Frt43098,10186.0
2024-06-04,SINC,Frt32707,0.0
2024-06-04,XEMC,Frt47194,67111.82
2024-06-04,SXMC,Frt31305,4861.0
2024-06-04,SINC,Frt34084,24818.21
2024-06-04,SXMC,Frt31277,4670.0
2024-06-04,AXLC,Frt46174,39081.3
2024-06-04,SINC,Frt32706,89109.85
2024-06-04,XEMC,Frt33219,111437.04
2024-06-04,SXMC,Frt32273,2373.0
2024-06-04,SXMC,Frt32240,1554.0
2024-06-04,XEMC,Frt55627,2003.28
2024-06-04,SXMC,Frt32239,4148.0
2024-06-04,SINC,Frt33036,13806.82
2024-06-04,XEMC,Frt45161,2749.92
2024-06-04,XEMC,Frt45095,2918.22
2024-06-04,SXMC,Frt32322,2850.0
2024-06-04,SINC,Frt37143,2690.76
2024-06-04,XEMC,Frt45194,1531.02
2024-06-04,XEMC,Frt55619,2490.84
2024-06-04,SINC,Frt54130,145996.5
2024-06-04,SXMC,Frt32241,6705.0
2024-06-04,SINC,Frt32931,3453.05
2024-06-04,SXMC,Frt32733,18124.0
2024-06-04,SXMC,Frt45212,5941.0
2024-06-04,SXMC,Frt38325,3025.0
2024-06-04,SXMC,Frt38324,3437.0
2024-06-04,SXMC,Frt36759,1257.0
2024-06-04,SXMC,Frt29842,16945.0
2024-06-04,SXMC,Frt45218,3377.0
2024-06-04,SXMC,Frt30291,0.0
2024-06-04,XEMC,Frt45166,1339.26
2024-06-04,SXMC,Frt44914,24443.0
2024-06-04,SINC,Frt29514,34308.54
2024-06-04,SXMC,Frt56473,28617.0
2024-06-04,SXMC,Frt37759,1477.0
2024-06-04,XEMC,Frt36642,2604.06
2024-06-04,SXMC,Frt33442,1009.0
2024-06-04,SXMC,Frt37756,1462.0
2024-06-04,SXMC,Frt55821,4319.0
2024-06-04,SXMC,Frt34218,1608.0
2024-06-04,XEMC,Frt36646,1370.88
2024-06-04,XEMC,Frt36615,5099.08
2024-06-04,SXMC,Frt45220,3429.0
2024-06-04,SXMC,Frt31272,4767.0
2024-06-04,SXMC,Frt49924,4130.0
2024-06-04,SXMC,Frt36767,2883.0
2024-06-04,XEMC,Frt45173,1220.43
2024-06-04,XEMC,Frt45088,3893.34
2024-06-04,AXLC,Frt30974,0.0
2024-06-04,SXMC,Frt31451,51966.0
2024-06-04,SXMC,Frt31268,6144.0
2024-06-04,SXMC,Frt45221,3482.0
2024-06-04,SXMC,Frt52636,4024.0
2024-06-04,SINC,Frt45546,5758.34
2024-06-04,SXMC,Frt33209,1815.0
2024-06-04,SXMC,Frt43221,9582.0
2024-06-04,SINC,Frt36409,2302.73
2024-06-04,XEMC,Frt52367,1771.02
2024-06-04,SINC,Frt36408,3579.5
2024-06-04,SINC,Frt29410,8942.02
2024-06-04,XEMC,Frt36645,1134.64
2024-06-04,SXMC,Frt31309,3842.0
2024-06-04,SXMC,Frt31382,4239.0
2024-06-04,SINC,Frt29411,740919.9
2024-06-04,SXMC,Frt56559,417091.0
2024-06-04,SXMC,Frt50676,1913.0
2024-06-04,AXLC,Frt37034,465517.8
2024-06-04,AXLC,Frt40477,15217.38
2024-06-04,XEMC,Frt45096,2564.28
2024-06-04,XEMC,Frt45199,1512.66
2024-06-04,XEMC,Frt56438,698629.62
2024-06-04,SINC,Frt47627,21953.08
2024-06-04,SXMC,Frt38321,2462.0
2024-06-04,SXMC,Frt31273,5616.0
2024-06-04,SXMC,Frt52626,6110.0
2024-06-04,SXMC,Frt32769,2982.0
2024-06-04,SXMC,Frt38320,4604.0
2024-06-04,SINC,Frt42246,14961.58
2024-06-04,XEMC,Frt45098,1678.81
2024-06-04,SXMC,Frt52625,2340.0
2024-06-04,XEMC,Frt45163,2000.62
2024-06-04,SXMC,Frt32844,1444.0
2024-06-04,SINC,Frt36683,949.56
2024-06-04,SINC,Frt37117,2323.23
2024-06-04,SINC,Frt37719,2157.54
2024-06-04,XEMC,Frt45156,1732.47
2024-06-04,XEMC,Frt36499,6219.04
2024-06-04,SXMC,Frt32846,2040.0
2024-06-04,SINC,Frt32705,18579.8
2024-06-04,SINC,Frt44166,4811.08
2024-06-04,SXMC,Frt32390,1093.0
2024-06-04,SXMC,Frt32391,1270.0
2024-06-04,XEMC,Frt45171,1437.38
2024-06-04,XEMC,Frt51157,969.71
2024-06-04,SXMC,Frt50772,17448.0
2024-06-04,SXMC,Frt50772,13292.0
2024-06-04,SXMC,Frt50772,14324.0
2024-06-04,SXMC,Frt50772,13363.0
2024-06-04,SXMC,Frt50772,14143.0
2024-06-04,SXMC,Frt50772,14078.0
2024-06-04,SXMC,Frt50772,13133.0
2024-06-04,SXMC,Frt50772,13783.0
2024-06-04,XEMC,Frt51160,478.38
2024-06-04,XEMC,Frt51162,1481.14
2024-06-04,AXLC,Frt52807,1290.3
2024-06-04,SXMC,Frt50772,13867.0
2024-06-04,SINC,Frt31083,1683.58
2024-06-04,SXMC,Frt30189,0.0
2024-06-04,XEMC,Frt56444,45706.2
2024-06-04,XEMC,Frt36302,6009.43
2024-06-04,XEMC,Frt33221,26262.55
2024-06-04,XEMC,Frt55616,11633.3
2024-06-04,AXLC,Frt46566,54649.0
2024-06-04,SINC,Frt50877,20633.62
2024-06-04,AXLC,Frt50886,117205.14
2024-06-04,SXMC,Frt51050,47297.0
2024-06-04,SINC,Frt39360,23975.43
2024-06-04,SXMC,Frt33264,48728.0
2024-06-04,XEMC,Frt55785,9505.38
2024-06-04,XEMC,Frt55784,23297.31
2024-06-04,XEMC,Frt49034,90265.2
2024-06-04,SINC,Frt31166,6066.1
2024-06-04,SINC,Frt54190,34723.71
2024-06-04,XEMC,Frt39837,63737.45
2024-06-04,XEMC,Frt33222,222492.6
2024-06-04,SXMC,Frt29464,116303.0
2024-06-04,SXMC,Frt33210,3357.0
2024-06-04,SINC,Frt29693,0.0
2024-06-04,XEMC,Frt45061,7508.73
2024-06-04,SXMC,Frt33296,2920.0
2024-06-04,SXMC,Frt33291,649.0
2024-06-04,SXMC,Frt33294,1415.0
2024-06-04,SXMC,Frt33290,5860.0
2024-06-04,SXMC,Frt33289,1757.0
2024-06-04,SXMC,Frt33295,2034.0
2024-06-04,SXMC,Frt33293,1140.0
2024-06-04,SINC,Frt31127,1811.9
2024-06-04,SINC,Frt31071,2283.22
2024-06-04,SXMC,Frt55965,52456.0
2024-06-04,XEMC,Frt50638,15260.62
2024-06-04,AXLC,Frt52700,3047.76
2024-06-04,XEMC,Frt36686,1146.88
2024-06-04,XEMC,Frt36636,3257.57
2024-06-04,XEMC,Frt36637,2502.06
2024-06-04,SXMC,Frt36402,4969.0
2024-06-04,SXMC,Frt32656,4523.0
2024-06-04,SXMC,Frt32659,9307.0
2024-06-04,XEMC,Frt47560,6006.78
2024-06-04,XEMC,Frt36065,6950.89
2024-06-04,XEMC,Frt54278,4120.59
2024-06-04,XEMC,Frt54212,9286.69
2024-06-04,XEMC,Frt33577,1532.65
2024-06-04,XEMC,Frt45060,8088.6
2024-06-04,SXMC,Frt47388,9400.0
2024-06-04,SINC,Frt31162,11977.79
2024-06-04,SINC,Frt31167,7277.26
2024-06-04,XEMC,Frt36658,846.6
2024-06-04,SINC,Frt31082,1360.56
2024-06-04,XEMC,Frt46801,16004.41
2024-06-04,SXMC,Frt33364,2029.0
2024-06-04,AXLC,Frt50836,1448.4
2024-06-04,XEMC,Frt51170,5196.49
2024-06-04,XEMC,Frt54930,5067.76
2024-06-04,SINC,Frt31179,3030.36
2024-06-04,XEMC,Frt45094,0.0
2024-06-04,XEMC,Frt45083,3826.02
2024-06-04,XEMC,Frt45063,0.0
2024-06-04,AXLC,Frt30972,1724.82
2024-06-04,SXMC,Frt33363,4201.0
2024-06-04,SINC,Frt31177,3406.77
2024-06-04,SXMC,Frt31827,244362.0
2024-06-04,XEMC,Frt45058,10831.38
2024-06-04,XEMC,Frt54287,1756.44
2024-06-04,XEMC,Frt36066,5457.81
2024-06-04,SINC,Frt50875,1344.16
2024-06-04,SXMC,Frt33361,6352.0
2024-06-04,SINC,Frt37490,49865.77
2024-06-04,XEMC,Frt33573,3381.4
2024-06-04,SINC,Frt31074,2445.71
2024-06-04,SXMC,Frt55966,10052.0
2024-06-04,SINC,Frt31170,2644.11
2024-06-04,SINC,Frt31174,1726.67
2024-06-04,SXMC,Frt32660,2671.0
2024-06-04,SXMC,Frt32661,15309.0
2024-06-04,SXMC,Frt33362,1841.0
2024-06-04,XEMC,Frt47537,3695.76
2024-06-04,SXMC,Frt33365,2489.0
2024-06-04,SXMC,Frt38805,115871.0
2024-06-04,AXLC,Frt33227,3426.18
2024-06-04,XEMC,Frt36582,9304.44
2024-06-04,SINC,Frt34247,4623.16
2024-06-04,SXMC,Frt32360,3234.0
2024-06-04,SXMC,Frt43506,37712.0
2024-06-04,XEMC,Frt45178,1294.38
2024-06-04,XEMC,Frt55709,1792.14
2024-06-04,SXMC,Frt32881,6053.0
2024-06-04,SXMC,Frt31300,5979.0
2024-06-04,SXMC,Frt31620,4872.0
2024-06-04,SXMC,Frt33034,1861.0
2024-06-04,SXMC,Frt34795,2255.0
2024-06-04,SXMC,Frt32399,1379.0
